"","id","area","date","year","month","day","plot","survey_end","survey_length","observer","wind","cloud","rain","cipa_1","cipa_2","cipa_3","hele_1","hele_2","hele_3","liatris_1","liatris_2","liatris_3","puccoon_1","puccoon_2","puccoon_3","cipu_2","notes","num_obs","doy","hr.rise","sd.hour.rnd","HOURLYDRYBULBTEMPC","HOURLYWindSpeed","survey_effort","liatris1_num","liatris2_num","liatris3_num","obs_skill"
"205",905,"SDSF",2015-05-20,2015,5,20,25,"1605",30,"CES","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","x","x","c","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,139,10.9356157534652,2015-05-20 16:00:00,16.1,7,30,0,0,0,1
"206",978,"SDSF",2015-08-12,2015,8,12,25,"1540",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","","",2,223,9.92931451737881,2015-08-12 15:00:00,28.9,11,60,0,0,0,1
"207",915,"SDSF",2015-05-28,2015,5,28,26,"1203",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","2","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","1 to 5 - Few","0 - None","","CIPA at wypt 111",1,147,6.95015274160438,2015-05-28 11:00:00,26.7,18,30,0,0,0,1
"208",1075,"SDSF",2015-08-17,2015,8,17,26,"1520",30,"JB","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","Many big sand and festive tiger beetles",2,228,9.54499495665232,2015-08-17 15:00:00,20.6,5,60,0,0,0,0
"209",1061,"SDSF",2015-09-16,2015,9,16,26,"1247",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,258,6.35360801908705,2015-09-16 12:00:00,25.6,13,30,0,0,0,1
"210",904,"SDSF",2015-05-20,2015,5,20,27,"1516",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","","",1,139,10.1189490867986,2015-05-20 15:00:00,15,8,30,0,0,0,1
"211",975,"SDSF",2015-07-02,2015,7,2,27,"1415",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","1 to 5 - Few","6 to 15 - Some","6 to 15 - Some","","pica seen but shot down hole too fast for capture",1,182,9.079132302271,2015-07-02 14:00:00,24.4,7,30,0,0,0,1
"212",1022,"SDSF",2015-08-15,2015,8,15,27,"1503",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","6 to 15 - Some","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,226,9.26880320502652,2015-08-15 15:00:00,30.6,13,30,10.5,0,3,1
"213",1085,"SDSF",2015-08-21,2015,8,21,27,"1112",30,"CJ","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","1","0","0 - None","6 to 15 - Some","1 to 5 - Few","0 - None","0 - None","0 - None","","One HELE reported",2,232,5.33053768197695,2015-08-21 11:00:00,21.7,11,60,0,10.5,3,0
"214",997,"SDSF",2015-08-26,2015,8,26,27,"1315",30,"EPH","0 - No Wind","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","6 to 15 - Some","0 - None","0 - None","0 - None","","Many Delaware skippers seen",2,237,7.19571295539538,2015-08-26 13:00:00,21.7,0,60,3,0,10.5,1
"215",952,"SDSF",2015-06-10,2015,6,10,28,"1344",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","6 to 15 - Some","","",1,160,8.76906570295493,2015-06-10 13:00:00,24.4,6,30,0,0,0,1
"216",989,"SDSF",2015-08-20,2015,8,20,28,"1500",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,231,9.15083193143209,2015-08-20 15:00:00,22.8,13,30,0,0,0,1
"217",1040,"SDSF",2015-08-26,2015,8,26,28,"1204",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,237,6.06237962206205,2015-08-26 12:00:00,21.1,6,30,0,0,0,1
"218",960,"SDSF",2015-06-16,2015,6,16,29,"952",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","0 - None","?ыб 16 - Many","0 - None","","",1,166,4.89583515246709,2015-06-16 09:00:00,16.7,6,30,0,0,0,1
"219",1043,"SDSF",2015-08-14,2015,8,14,29,"1539",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,225,9.77233851095041,2015-08-14 15:00:00,32.2,0,30,0,0,0,1
"220",900,"SDSF",2015-05-19,2015,5,19,30,"1740",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,138,12.5020983170138,2015-05-19 17:00:00,13.9,7,30,0,0,0,1
"221",971,"SDSF",2015-06-22,2015,6,22,30,"1721",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,172,12.3993313066165,2015-06-22 17:00:00,24.4,21,30,0,0,0,1
"222",1074,"SDSF",2015-08-17,2015,8,17,30,"1429",30,"JB","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,228,8.67832828998566,2015-08-17 14:00:00,21.7,8,60,0,0,0,0
"223",1059,"SDSF",2015-09-02,2015,9,2,30,"1623",30,"EPH","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,244,10.2204754474428,2015-09-02 16:00:00,24.4,6,30,0,0,0,1
"224",908,"SDSF",2015-05-26,2015,5,26,31,"1417",30,"CES","1 - Light Breeze","3 - > 90% cover","1 - Drizzle to light rain","x","x","x","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","1 to 5 - Few","","Not good survey weather for CIPA and ATHI",1,145,9.22501280029615,2015-05-26 14:00:00,15.6,6,30,0,0,0,1
"225",981,"SDSF",2015-08-13,2015,8,13,31,"1320",30,"EPH","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,224,7.59251064724392,2015-08-13 13:00:00,26.1,9,30,0,0,3,1
"226",918,"SDSF",2015-05-31,2015,5,31,32,"1340",30,"CES","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","","",1,150,8.63329127927621,2015-05-31 13:00:00,14.4,9,30,0,0,0,1
"227",1081,"SDSF",2015-08-13,2015,8,13,32,"1301",30,"Jbed","0 - No Wind","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","Reported 1 HELE, but photo later confirmed it was an orange moth.",2,224,7.22584398057726,2015-08-13 12:00:00,27.2,9,60,0,0,0,0
"228",990,"SDSF",2015-08-21,2015,8,21,32,"1103",30,"EPH","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,232,5.13053768197695,2015-08-21 11:00:00,21.7,11,60,0,0,0,1
"229",909,"SDSF",2015-05-26,2015,5,26,33,"1508",30,"CES","1 - Light Breeze","3 - > 90% cover","1 - Drizzle to light rain","x","x","x","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","","Weather not suitable for CIPA and ATHI",1,145,10.0750128002961,2015-05-26 15:00:00,16.1,5,30,0,0,0,1
"230",974,"SDSF",2015-07-02,2015,7,2,33,"1230",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","1 to 5 - Few","?ыб 16 - Many","?ыб 16 - Many","","RSHA heard at end wypt",1,182,7.279132302271,2015-07-02 12:00:00,23.9,3,30,0,0,0,1
"231",999,"SDSF",2015-08-11,2015,8,11,33,"1001",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","4","1","4","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","0 - None","0 - None","0 - None","","No tiger beetles, skippers at wypts, most Liatris not in bloom",1,222,4.34941131532192,2015-08-11 10:00:00,23.9,7,30,20,10.5,20,1
"232",1076,"SDSF",2015-08-17,2015,8,17,33,"1223",30,"JB","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","1","4","3","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","Saw Northern Barrens TB outside of plot. ",2,228,6.57832828998566,2015-08-17 12:00:00,21.7,6,60,20,20,20,0
"233",986,"SDSF",2015-08-20,2015,8,20,33,"1146",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","2","2","4","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","0 - None","0 - None","0 - None","","HELE at wypts: 024, 025, 026, 027, 028, 029",1,231,5.90083193143209,2015-08-20 11:00:00,19.4,14,30,20,10.5,20,1
"234",1034,"SDSF",2015-08-25,2015,8,25,33,"1051",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","6","4","3","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,236,4.88267431961166,2015-08-25 10:00:00,17.2,13,30,20,20,20,1
"236",1058,"SDSF",2015-09-02,2015,9,2,33,"1423",30,"EPH","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","0","1","0","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","Hele at 065",1,244,8.2204754474428,2015-09-02 14:00:00,25,9,30,20,20,20,1
"238",956,"SDSF",2015-06-15,2015,6,15,34,"1524",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","c","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,165,10.4457866591215,2015-06-15 15:00:00,22.8,10,30,0,0,0,1
"239",988,"SDSF",2015-08-20,2015,8,20,34,"1400",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,231,8.11749859809876,2015-08-20 13:00:00,21.7,14,30,0,0,0,1
"240",899,"SDSF",2015-05-13,2015,5,13,35,"1640",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","c","","","","","","","","",1,132,11.3901173953878,2015-05-13 16:00:00,17.2,16,30,NA,NA,NA,1
"241",1083,"SDSF",2015-08-13,2015,8,13,35,"1321",30,"CJ","0 - No Wind","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,224,7.64251064724392,2015-08-13 13:00:00,26.1,9,60,0,0,0,0
"242",1071,"SDSF",2015-08-25,2015,8,25,35,"1259",30,"JM","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,7.01600765294499,2015-08-25 12:00:00,20,17,30,0,0,0,0
"243",1063,"SDSF",2015-09-15,2015,9,15,35,"1349",30,"EPH","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,257,7.42391217211882,2015-09-15 13:00:00,26.7,21,30,0,0,0,1
"244",954,"SDSF",2015-06-15,2015,6,15,36,"1403",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","0 - None","","",1,165,9.07911999245485,2015-06-15 14:00:00,23.3,13,30,0,0,0,1
"245",980,"SDSF",2015-08-12,2015,8,12,36,"1730",30,"eph","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,223,11.8126478507121,2015-08-12 17:00:00,28.3,14,60,0,0,0,1
"246",1067,"SDSF",2015-08-25,2015,8,25,36,"1341",30,"JM","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","2","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,7.73267431961166,2015-08-25 13:00:00,21.1,14,30,0,0,0,0
"247",955,"SDSF",2015-06-15,2015,6,15,37,"1440",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","6 to 15 - Some","","",1,165,9.69578665912151,2015-06-15 14:00:00,23.3,13,30,0,0,3,1
"248",1082,"SDSF",2015-08-13,2015,8,13,37,"1408",30,"CJ","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,224,8.42584398057726,2015-08-13 14:00:00,26.1,8,60,0,0,0,0
"249",1068,"SDSF",2015-08-25,2015,8,25,37,"1415",30,"JM","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,8.29934098627832,2015-08-25 14:00:00,21.7,11,30,0,0,0,0
"250",1064,"SDSF",2015-09-15,2015,9,15,37,"1434",30,"EPH","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,257,8.04057883878549,2015-09-15 14:00:00,27.8,20,30,0,0,3,1
"251",914,"SDSF",2015-05-27,2015,5,27,38,"1814",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","3","2","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","CIPA at wypts 106-107, & 108",1,146,13.154549650285,2015-05-27 18:00:00,26.7,3,30,0,0,0,1
"252",1044,"SDSF",2015-08-14,2015,8,14,38,"1708",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","","",1,225,11.2723385109504,2015-08-14 17:00:00,31.7,6,30,0,3,0,1
"253",1035,"SDSF",2015-08-25,2015,8,25,38,"1213",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","3","3","0","0","0","0 - None","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","","",1,236,6.19934098627832,2015-08-25 12:00:00,20,17,30,0,10.5,0,1
"254",919,"SDSF",2015-06-01,2015,6,1,39,"1355",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","Recently logged in areas",1,151,8.89309307290448,2015-06-01 13:00:00,18.9,11,30,0,0,0,1
"255",1073,"SDSF",2015-08-17,2015,8,17,39,"1314",30,"JB","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","","",2,228,7.42832828998566,2015-08-17 13:00:00,23.3,7,60,20,10.5,0,0
"256",1070,"SDSF",2015-08-25,2015,8,25,39,"1600",30,"JM","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","0 - None","0 - None","0 - None","","Near wypt 56, lots of blazing start and butterflies",1,236,9.88267431961166,2015-08-25 15:00:00,22.8,13,30,20,10.5,20,0
"257",1062,"SDSF",2015-09-15,2015,9,15,39,"1301",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,257,6.62391217211882,2015-09-15 13:00:00,26.7,21,30,0,0,0,1
"258",953,"SDSF",2015-06-10,2015,6,10,40,"1439",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","Longdash skipper photos",1,160,9.53573236962159,2015-06-10 14:00:00,25,9,30,0,0,0,1
"259",1042,"SDSF",2015-08-14,2015,8,14,40,"1243",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,225,6.88900517761707,2015-08-14 12:00:00,30,6,30,0,0,3,1
"260",1069,"SDSF",2015-08-25,2015,8,25,40,"1524",30,"JM","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","","",1,236,9.44934098627832,2015-08-25 15:00:00,22.8,13,30,3,20,20,0
"261",950,"SDSF",2015-06-09,2015,6,9,41,"1730",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,159,12.4317507001426,2015-06-09 17:00:00,32.2,5,30,0,0,0,1
"262",987,"SDSF",2015-08-20,2015,8,20,41,"1253",30,"EPH","1 - Light Breeze","0 - < 10% cover","1 - Drizzle to light rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,231,7.00083193143209,2015-08-20 12:00:00,20.6,11,30,0,0,0,1
"263",945,"SDSF",2015-06-08,2015,6,8,42,"1623",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","2","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","CIPA at wypt 153",1,158,11.3937788458665,2015-06-08 16:00:00,26.1,14,30,0,0,0,1
"264",1004,"SDSF",2015-08-11,2015,8,11,42,"1537",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","1","0","1","0","1","1 to 5 - Few","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,222,9.91607798198859,2015-08-11 15:00:00,26.7,6,30,3,0,3,1
"265",991,"SDSF",2015-08-21,2015,8,21,42,"1350",30,"EPH","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","11","0","0","0","0","?ыб 16 - Many","?ыб 16 - Many","0 - None","0 - None","0 - None","0 - None","","",2,232,7.88053768197695,2015-08-21 13:00:00,23.9,14,60,20,20,0,1
"266",1031,"SDSF",2015-08-21,2015,8,21,42,"1526",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","1","6","0","0","0","0","?ыб 16 - Many","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,232,9.51387101531029,2015-08-21 15:00:00,24.4,11,30,20,0,0,1
"267",946,"SDSF",2015-06-08,2015,6,8,43,"1707",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,158,12.1271121791999,2015-06-08 17:00:00,26.1,9,30,0,0,0,1
"268",1005,"SDSF",2015-08-11,2015,8,11,43,"1627",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,222,9.54941131532192,2015-08-11 15:00:00,26.7,6,30,3,0,0,1
"269",1087,"SDSF",2015-08-21,2015,8,21,43,"1403",30,"CJ","1 - Light Breeze","3 - > 90% cover","0 - No rain","1","0","0","0","0","0","?ыб 16 - Many","0 - None","6 to 15 - Some","0 - None","0 - None","0 - None","","",2,232,8.08053768197695,2015-08-21 13:00:00,23.9,14,60,20,0,10.5,0
"270",913,"SDSF",2015-05-27,2015,5,27,45,"1255",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","0 - None","","",1,146,7.78788298361831,2015-05-27 12:00:00,25,3,30,0,0,0,1
"271",1015,"SDSF",2015-08-13,2015,8,13,45,"1448",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","1","0","0","0","0","0","?ыб 16 - Many","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,224,9.05917731391059,2015-08-13 14:00:00,26.1,8,30,20,0,0,1
"272",993,"SDSF",2015-08-25,2015,8,25,45,"1130",30,"EPH","1 - Light Breeze","0 - < 10% cover","1 - Drizzle to light rain","0","1","0","0","1","0","1 to 5 - Few","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","","",2,236,5.43267431961165,2015-08-25 11:00:00,18.9,13,60,3,10.5,0,1
"273",912,"SDSF",2015-05-27,2015,5,27,46,"1211",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","6","0","0","x","x","x","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","CIPA between wypts 097 & 098",1,146,7.08788298361831,2015-05-27 12:00:00,25,3,30,0,0,0,1
"274",1055,"SDSF",2015-09-01,2015,9,1,46,"1515",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","1","0","0","0","0","0","6 to 15 - Some","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,243,9.15739530444145,2015-09-01 15:00:00,28.3,7,30,10.5,0,0,1
"275",901,"SDSF",2015-05-20,2015,5,20,47,"1130",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","Not Recorded","Not Recorded","Not Recorded","1 to 5 - Few","0 - None","0 - None","","Bullsnakes assigned tags 982.000359652365 & 982.000359652394",1,139,6.3522824201319,2015-05-20 11:00:00,12.2,7,30,NA,NA,NA,1
"276",941,"SDSF",2015-06-24,2015,6,24,47,"1720",30,"Eph","0 - No Wind","3 - > 90% cover","0 - No rain","2","1","1","x","x","x","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","",1,174,12.2232782486412,2015-06-24 17:00:00,25.6,7,30,0,0,0,1
"278",1084,"SDSF",2015-08-13,2015,8,13,47,"1528",30,"CJ","0 - No Wind","3 - > 90% cover","0 - No rain","2","7","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",2,224,9.75917731391059,2015-08-13 15:00:00,26.1,6,60,0,0,0,0
"279",1065,"SDSF",2015-09-15,2015,9,15,47,"1322",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,257,8.99057883878549,2015-09-15 15:00:00,28.3,20,30,0,0,0,1
"280",967,"SDSF",2015-06-22,2015,6,22,48,"1430",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,172,9.5326646399498,2015-06-22 14:00:00,26.7,17,30,0,0,0,1
"282",968,"SDSF",2015-08-13,2015,8,13,48,"1542",30,"EPH","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,224,9.97584398057726,2015-08-13 15:00:00,26.1,6,30,0,0,0,1
"283",902,"SDSF",2015-05-20,2015,5,20,49,"1247",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","?ыб 16 - Many","","",1,139,7.63561575346523,2015-05-20 12:00:00,12.8,8,30,0,0,0,1
"284",1016,"SDSF",2015-08-13,2015,8,13,49,"1610",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","3","0","1","?ыб 16 - Many","0 - None","1 to 5 - Few","0 - None","0 - None","1 to 5 - Few","","",1,224,10.4258439805773,2015-08-13 16:00:00,25.6,5,30,20,0,3,1
"285",1030,"SDSF",2015-08-21,2015,8,21,49,"1407",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","3","0","2","?ыб 16 - Many","0 - None","6 to 15 - Some","0 - None","0 - None","0 - None","","",1,232,8.19720434864362,2015-08-21 14:00:00,24.4,15,30,20,0,10.5,1
"286",1056,"SDSF",2015-09-01,2015,9,1,49,"1620",30,"CES","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","?ыб 16 - Many","1 to 5 - Few","?ыб 16 - Many","0 - None","0 - None","0 - None","","Very humid, other butterflies active",1,243,10.1907286377748,2015-09-01 16:00:00,27.8,6,30,20,3,20,1
"287",936,"SDSF",2015-06-18,2015,6,18,50,"1145",30,"EPH","2 - Moderate wind with gusts","3 - > 90% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,168,6.66065752241347,2015-06-18 11:00:00,20,9,30,0,0,0,1
"288",1021,"SDSF",2015-08-15,2015,8,15,50,"1407",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,226,8.35213653835985,2015-08-15 14:00:00,30.6,14,30,0,0,0,1
"289",923,"SDSF",2015-06-08,2015,6,8,51,"1604",30,"EPH","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","?ыб 16 - Many","1 to 5 - Few","","",1,158,11.0437788458665,2015-06-08 15:00:00,26.1,10,30,0,0,3,1
"290",1045,"SDSF",2015-08-14,2015,8,14,51,"1820",30,"Mre","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","","Openings visible on air photo are filled with thick BlackBerry vines and shrubs.",1,225,12.6056718442837,2015-08-14 18:00:00,30.6,6,30,0,3,0,1
"291",949,"SDSF",2015-06-09,2015,6,9,52,"1240",30,"CES","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","x","x","x","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,159,7.73175070014265,2015-06-09 12:00:00,28.3,5,30,0,0,0,1
"292",1007,"SDSF",2015-08-12,2015,8,12,52,"1350",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,223,8.14598118404547,2015-08-12 13:00:00,28.3,14,30,0,0,0,1
